scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,BMI_interval,N,detection_failure_risk,delay_risk,minimax_risk,normalized_delay_risk,normalized_detection_failure_risk,knee_distance,is_knee
no_error,1,23.1,0.9760981077620341,0.9672495680562282,0.959889206097829,"[20.70, 32.09]",158,0.023901892237965905,0.7400000000000001,0.7400000000000001,0.8538461538461539,0.0853046882474654,0.0430268521850928,False
no_error,1,23.2,0.9770813140720155,0.968432853327868,0.9620054192123866,"[20.70, 32.09]",158,0.022918685927984517,0.7466666666666666,0.7466666666666666,0.8615384615384615,0.07898396142629607,0.042056998050165224,False
no_error,1,23.3,0.9780288751100481,0.9695882933264018,0.9640348344022004,"[20.70, 32.09]",158,0.0219711248899519,0.7533333333333334,0.7533333333333334,0.8692307692307693,0.07289238694494311,0.04092510874182851,False
no_error,1,23.4,0.9789412625864348,0.9707149776432077,0.9659785110052204,"[20.70, 32.09]",158,0.02105873741356523,0.7599999999999999,0.7599999999999999,0.8769230769230768,0.06702693232494035,0.03963332854617031,False
no_error,1,23.5,0.9798190275069953,0.971812164162382,0.967837751618658,"[20.70, 32.09]",158,0.020180972493004656,0.7666666666666667,0.7666666666666667,0.8846153846153847,0.0613840553216654,0.03818416220838337,False
no_error,1,23.6,0.9806627931612173,0.9728792729663371,0.9696140801227524,"[20.70, 32.09]",158,0.019337206838782706,0.7733333333333334,0.7733333333333334,0.8923076923076924,0.05595974900133358,0.036580443058518805,False
no_error,1,23.7,0.9814732471730757,0.9739158775176595,0.9713092171283996,"[20.70, 32.09]",158,0.018526752826924286,0.7799999999999999,0.7799999999999999,0.8999999999999999,0.05074959284379756,0.03482529687634928,False
no_error,1,23.8,0.9822511353158614,0.9749216976767485,0.9727259804233092,"[20.70, 32.09]",158,0.01774886468413861,0.7866666666666667,0.7866666666666667,0.9076923076923077,0.0457487925050893,0.03292211377500557,False
no_error,1,23.9,0.9829972554557896,0.9758965921607712,0.9737754823823904,"[20.70, 32.09]",158,0.017002744544210358,0.7933333333333332,0.7933333333333332,0.9153846153846152,0.04095221875207058,0.030874520670022443,False
no_error,1,24.0,0.9837124489488497,0.9768405479527661,0.9747936276214614,"[20.70, 32.09]",158,0.016287551051150317,0.8,0.8,0.9230769230769231,0.03635446276940611,0.028686342171401133,False
no_error,1,24.1,0.9843975942080639,0.9777536707208027,0.975780330424381,"[20.70, 32.09]",158,0.015602405791936058,0.8066666666666668,0.8066666666666668,0.9307692307692308,0.03194987751364778,0.026361571341857973,False
no_error,1,24.2,0.9850536018512608,0.9786840792605,0.9767356342968876,"[20.70, 32.09]",158,0.014946398148739215,0.8133333333333332,0.8133333333333332,0.9384615384615383,0.027732608906690954,0.023904347639718167,False
no_error,1,24.3,0.9856814068782132,0.9795838926465054,0.9776597010794204,"[20.70, 32.09]",158,0.014318593121786849,0.8200000000000001,0.8200000000000001,0.9461538461538462,0.023696646126511203,0.021318921357995395,False
no_error,1,24.4,0.9862819622007241,0.980402594594078,0.9785527996921266,"[20.70, 32.09]",158,0.01371803779927594,0.8266666666666665,0.8266666666666665,0.9538461538461537,0.01983586320022734,0.018609624213655942,False
no_error,1,24.5,0.9868562348317489,0.9811919499445254,0.9794152973484356,"[20.70, 32.09]",158,0.01314376516825111,0.8333333333333334,0.8333333333333334,0.9615384615384616,0.01614404350304615,0.015780852024246516,False
no_error,1,24.6,0.9874051998702185,0.9819525265429008,0.9802476502078604,"[20.70, 32.09]",158,0.012594800129781536,0.8400000000000001,0.8400000000000001,0.9692307692307693,0.012614918427959346,0.01283703736429156,False
no_error,1,24.7,0.9879298344965499,0.9826849532948922,0.9810503908603998,"[20.70, 32.09]",158,0.012070165503450081,0.8466666666666666,0.8466666666666666,0.9769230769230768,0.009242205986732081,0.009782622270271567,False
